Source,Target,Weight
3950755186,3950766075,158
3951584300,4623471366,79
3951584300,3951584303,56
3951590094,6711658683,62
3976192685,3976192705,119
3976192705,3976192718,123
3976192718,3976192728,121
3986525271,3986893107,267
3986525271,4138891163,103
3986893107,5790028341,339
3986893107,5790028346,232
4022082304,5200643511,72
4036099503,4634751666,65
4036099503,4634751635,66
4056435811,4056435825,31
4058689621,4058689629,7
4058689922,4058689987,92
4059514220,4059514221,45
4059514220,4059514223,44
4059514223,5473637668,364
4084010776,11315118536,47
4086513248,4086513373,210
4086513373,4086513408,152
4086513408,4086513417,81
4086513417,4086513420,27
4093280355,4095249198,188
4095249198,4382164994,848
4127570773,4127570774,9
4127570773,4127571100,36
4138741370,4204325599,39
4138891154,4370319635,61
4138891154,5168992491,129
4138891154,5314550288,99
4143400968,4868562274,50
4151410283,4151410288,74
4151410288,4151410489,1
4151410288,4151410494,40
4151410489,4151410489,78
4151410489,4151410489,78
4153936157,9079428240,61
4165743793,4165743794,13
4165743794,4165743890,235
4165743794,5626318548,19
4169534134,5982839756,64
4191235117,4191235119,35
4191489492,4191489494,58
4191489492,4908650424,4
4191489494,4908650425,4
4191489500,4191489502,7
4191969559,4191969581,39
4204389489,9309369417,330
4211392876,5191121778,13
4211392876,5191121783,20
4231786599,4231786601,47
4231786601,4231786606,76
4231786601,4231786602,62
4231786601,4716258466,143
4231786602,4231786603,17
4231786602,4231786610,66
4231786603,4231786609,67
4231786603,4406587529,54
4231786606,4406586976,16
4231786607,4406586976,16
4231786609,4231786610,16
4231786609,4406586969,92
4231786610,4231786611,29
4231786610,4668348438,29
4231786650,6504349165,28
4231786650,4406553781,22
4239239685,4264445077,23
4253382943,4900360752,64
4253413366,8367299201,103
4253413366,9712227124,357
4259973515,4259973516,72
4261421330,5794458776,423
4264445077,7875669176,37
4264445077,4264445080,53
4264445077,4264445080,89
4264445078,7875669176,17
4264445079,7875669171,4
4264445080,7875669171,37
4265318582,4265318583,51
4337593986,4337594493,14
4357526448,4357541481,213
4357541481,4357541487,148
4357541487,4357542292,72
4357542292,4357542303,81
4357542303,4357542314,145
4357542303,4357542309,209
4370319634,4370319635,58
4370319634,11049818720,57
4370319634,5301050227,250
4370319635,5301050227,193
4370319635,10950094207,114
4378882637,4378882659,12
4378888493,4378888497,11
4381397846,4381397846,255
4381397846,4381397846,255
4382164994,4382164997,176
4391423421,4391423732,12
4391423730,4391423732,5
4391423732,4445356362,49
4406557717,4406557731,20
4406557741,4406557752,20
4406557752,4406559235,28
4406559229,4406559235,11
4406586969,6504357635,67
4406586976,4406587723,66
4406587529,4716258466,40
4406587529,6504357635,41
4406587721,4406587723,16
4406587723,4406587734,47
4406587738,4406587750,75
4406587738,4668334281,64
4406587738,4668348438,38
4406587765,4406587809,50
4406587789,4967385959,127
4406587789,4406587809,66
4406587809,4668334281,46
4427679341,4427679606,11
4440227541,4440227550,19
4440227541,4440227550,18
4447089369,10777852208,59
4447089369,5314634637,34
4450363568,4450363577,23
4451066230,4451133468,385
4451066230,4451066231,309
4451066231,7133380692,26
4451066231,4451133468,78
4451126482,4451126487,146
4451126482,4451133468,60
4451126487,4451133480,59
4451133468,5314634642,81
4451133475,4451133484,103
4451133475,7133380692,108
4451133480,7133380692,41
4451133482,4451133484,202
4451133482,11411727228,139
4451133482,10945709765,189
4451133484,4451133487,108
4451133486,4451133487,78
4451150495,11053459623,316
4452128875,4452128883,28
4452128876,4452128884,28
4452128879,4452128883,36
4452128883,4452128884,33
4452128884,4452128885,7
4452396042,6537966096,11
4456867808,4456867808,986
4469594426,4469594439,7
4469594511,4469594563,91
4469594830,4469594832,28
4500960089,6412497171,428
4500960089,6424182054,80
4515020696,4515757365,67
4525002604,4525003027,63
4525002622,4525003028,125
4525003027,4525003028,219
4525003027,6346133829,158
4526717784,4526717786,62
4526717786,4527052484,13
4526717786,4526717788,122
4546307345,4546307396,130
4546307345,4546307399,126
4546307396,4546307399,8
4557106578,4557106584,127
4560601499,4560601500,19
4581101428,4582556065,21
4582556064,4582556065,22
4590680717,4610065765,232
4619793913,12098980265,30
4621768890,5029924112,22
4621768890,6554803373,27
4634751635,4634751666,12
4668334281,4668348438,102
4672018231,5471298134,804
4672018231,4672018246,10
4672018231,4672018249,14
4672018240,4672018252,57
4672018244,4672018246,11
4672018249,4672018251,11
4672018251,4672018252,6
4693492228,4693492229,13
4700528956,4900360752,118
4700628654,8962884449,50
4700628899,5314674310,87
4716258464,4716258466,23
4774230073,4774230074,81
4774230074,4952617956,69
4792261285,5191121802,26
4846551803,4846551808,587
4869388365,4869388369,42
4869388365,4869388368,17
4869388369,4869388372,19
4873470859,4873470860,121
4900360752,5758367613,26
4957866134,4957866138,31
4957866659,4957866699,49
4959651058,9076423327,24
4959651058,9076423333,266
4959651058,4959651063,12
4959651063,9076423326,23
4959711681,9076423333,96
4967385959,9709581615,37
4972598534,5454057788,15
4984158732,10602419935,247
4984158732,10602419915,252
4994967764,9709743562,15
5002445364,6034863871,491
5002445364,5002445372,47
5003351787,10018046953,16
5003351787,10018046966,16
5012179870,11139950487,233
5018086645,12181655738,53
5029072919,7023989555,14
5073951937,6034937044,381
5073951945,5308315071,59
5073951945,5073951956,26
5073951945,5073951946,6
5073951946,5313326646,26
5073951946,6012962096,50
5073951956,5313326646,71
5073951956,5308315071,65
5079093188,5079093193,36
5079093188,5079093201,11
5079093188,5079093202,23
5079093193,5079093199,10
5079093193,5079093194,23
5079093194,5079093199,22
5079093194,5079094521,66
5079093198,5079094521,11
5079093201,5079093202,23
5079378997,9653786356,57
5103749704,5153142870,38
5103749704,5103749707,15
5124955113,5577347980,205
5139068473,5139068478,82
5145426437,5145426438,74
5145426438,5145426440,95
5145426439,5145426440,75
5165902920,6399400111,924
5168194485,5168194489,92
5168194487,5168194489,57
5168194489,5168194490,153
5168194490,7973630242,65
5174485163,5904840020,174
5174485163,5174485164,13
5191121777,5191121802,45
5191121777,5339744210,20
5191121777,5191121792,20
5191121778,5339744197,35
5191121778,5339744194,18
5191121783,6464657076,289
5191121783,5339744210,14
5191121789,5191121792,28
5191121789,5339744194,27
5191121802,5339744210,42
5191121802,6906966716,74
5200643507,6384348889,116
5200643507,5200643511,33
5226317417,6960232973,63
5267965806,8393968769,737
5305210919,5372647238,588
5305210919,5783989053,39
5305210919,5783988432,40
5305210920,9767757181,10
5305210920,5851687881,26
5305302983,7425755433,124
5313326646,6012962096,53
5314634637,5420230771,288
5314634637,5420230766,60
5314634637,5420230773,175
5314634642,12620319026,195
5314634642,7136982746,89
5314646987,12118420554,159
5314646987,9765510260,80
5314674310,5314674312,142
5325808872,5455271949,31
5325808872,5325808875,29
5327000053,5327000063,81
5334944535,9808069659,24
5336166513,9215133630,45
5336166513,5916848355,103
5339744194,5339744197,40
5354283488,5354283489,137
5354283489,5354284922,14
5354283489,5354283494,119
5354283491,5354283494,26
5354283494,5354284922,104
5354283514,5354284921,143
5354284921,5354284922,101
5354284921,5354284924,28
5357261463,6384348889,12
5381265557,12112660554,387
5420218937,5420230773,102
5420218937,5420230766,219
5420230766,5420230771,374
5420230766,8249753716,82
5420230771,9723854042,51
5435835691,5435835694,166
5435892335,9704930464,13
5435892335,8004095156,140
5459763784,6385201279,454
5459807296,10544300025,133
5459807296,5796356896,1153
5471298134,7974892942,137
5473595683,6549845110,181
5473595685,6549845110,53
5473634240,5473637682,153
5473634240,5473634242,131
5473634240,8889643312,49
5473634240,8889676483,143
5473637668,6488479301,4
5473637682,6033121771,181
5473643874,6960216326,217
5473643874,6162353037,15
5473648163,6162353032,242
5473648163,6162353037,82
5482663061,10980446259,49
5482663061,5482663062,38
5542498697,5542498700,228
5542498697,5544922363,107
5548404106,5548404108,15
5554004554,5554385089,9
5577347981,5611373601,771
5577347986,5611373601,50
5615728145,5615728147,35
5628308018,5628308824,94
5637089920,5859597829,22
5715262722,10002404612,214
5715308845,5715308846,75
5758367613,6412497171,452
5783988432,5783989053,14
5783988432,5783988436,17
5783988436,5783988440,16
5783988440,9767757181,11
5783988448,5783989053,27
5790028341,6590092407,52
5790028341,5790028346,141
5790028342,5790028346,57
5790028346,6960239134,219
5825939883,9655609885,81
5825939883,9655609888,46
5825939883,11217634064,35
5825939883,12101364990,131
5826770614,5982876438,201
5851687881,9270640236,417
5851687881,9767757181,27
5894904107,6976675773,227
5894904107,9120592361,264
5904840020,5904840520,18
5909881992,5909881993,204
5928358006,5928358010,29
5982882377,7894658366,60
5999152413,6004911573,26
5999152413,9252987760,29
6004911573,9252987760,30
6029577294,6029577304,42
6029577294,6029577295,18
6029577295,6029577303,43
6034863871,6034863877,32
6036362893,6036362895,27
6036362893,6036362894,13
6036362893,6036362894,168
6036362894,6036362896,26
6036362895,6036362896,13
6054485469,10018046959,16
6054485469,10018046960,16
6093437788,8693178039,260
6125656517,6260350439,243
6142514485,6910649762,592
6142514485,6960227558,191
6142514485,6164244732,264
6161951277,6161970585,236
6162304510,6162304511,109
6162304510,9240763669,245
6162353037,7894658366,408
6164244732,7993258649,224
6213191004,6213191005,42
6224677896,8150476314,82
6224677896,8150476313,172
6249033729,12179149003,94
6272031420,9250117334,277
6287257547,9451371253,56
6416923691,6416923692,45
6416923692,6416923693,40
6416923692,6416929280,45
6416923693,6416923694,35
6416923693,6416929281,52
6416923693,10300425730,57
6464657076,7993258649,17
6475570221,6475570223,81
6499415879,6499415880,36
6549845110,7787390733,123
6877508168,9124712157,242
6877508168,11607944087,155
6877508168,6877508169,70
6893829444,8221846043,23
6910649762,9120592361,277
6919739724,8090979379,192
6919739724,6919739734,93
6960210063,7727255545,29
6960216326,11398874443,138
6960227558,9120592362,518
6960227558,9774797303,226
6960232972,6960232973,239
6960232973,8638852631,208
6960239134,7528669644,135
6961595902,6961595909,193
6961647183,9808069659,145
7014743490,7026659258,99
7014743490,9276394028,165
7014743490,9276394020,158
7026659258,10665684872,59
7026720188,8889676483,7
7048773128,10093081293,201
7083761160,7083761165,85
7083761165,9974556956,98
7174818390,9231166416,30
7174818390,9231174923,22
7174818390,9231174921,19
7174818390,9231166414,20
7174818403,9231166414,26
7174818403,9231174921,28
7174818453,9070404616,17
7174818453,9070404591,40
7174818453,7174818454,23
7174818454,9070408824,20
7174818454,9070408834,87
7174818457,9076423326,216
7174818457,9070408834,288
7174818457,9076423327,214
7174818462,9070408830,98
7174818462,9231166416,993
7174818462,9070404614,92
7256136907,7256136909,139
7274428175,7528669644,133
7274428175,8068247319,79
7274428175,11940199605,182
7284784239,8685739223,84
7351990113,7351990121,145
7425755433,7425755435,46
7425755434,12104285160,3
7425755434,12156418203,6
7425755434,12156418202,6
7425755434,7425755435,143
7425755435,7425755436,36
7528669644,7528669647,135
7550065641,7727255545,113
7840770883,9313171541,64
7875669090,7875669100,7
7875669099,7875669100,7
7875669169,7875669171,21
7875669174,7875669176,34
7916100556,7974892942,269
7951326466,10969262627,221
7953987718,8261392795,228
7974892942,8722731479,47
7982539053,9993528705,105
8001157238,8221846043,186
8001157238,8001157243,32
8090979379,9275976711,5
8090979379,9275976710,106
8090979380,9275976714,24
8150476313,8150476314,102
8261392795,8261392796,14
8367658139,8367658140,83
8370870941,10171074312,380
8408660399,8408660400,39
8408660399,8408660412,37
8408660400,10112193058,189
8409147030,10896553470,10
8409147030,10880318099,117
8409147030,11313704226,46
8409711792,10716066899,50
8570024805,8570024806,118
8570024806,9953537520,10
8570024806,9977495340,24
8570024807,9977495340,3
8638852631,8826183250,156
8638852631,10106423294,51
8638852631,8714937914,285
8710381620,8710381620,120
8710381620,8710381620,120
8714937914,8826183250,131
8758276355,8758276356,72
8889676483,8889676484,8
8899334169,8899334173,93
8899334169,8899334171,75
8899334171,9993153213,51
8899334171,9322267744,93
8899334173,9322267744,73
8899334176,8899334177,33
8899334177,9322267748,63
8899334177,9993153213,151
8923081835,8923081837,13
8923081835,8923081836,16
8923081836,8923081837,16
8974150237,8974150251,87
8974150251,8974150252,10
8974150251,8974150265,13
9070404591,9070404616,40
9070404614,9070408830,24
9070404614,9070404616,19
9070408824,9070408834,85
9070408824,9070408826,20
9070408826,9073441077,19
9070408830,9073441077,16
9076423326,11476987760,275
9076423326,9076423327,15
9076423327,9076423333,262
9106030190,9106030193,100
9106030193,9106030195,93
9106030193,9782439497,122
9106030195,9120592362,160
9106030195,9782439483,135
9120592361,9120592362,36
9124697115,9943021798,74
9180073733,9180073735,28
9180408039,9942448568,19
9193666273,9193666303,34
9217153045,9217153046,13
9231166414,9231166416,32
9231174921,9231174923,26
9270640236,9767757199,28
9270640236,9767757200,28
9275976710,9275976711,79
9275976710,9275976715,53
9275976711,9275976714,49
9275976714,9275976715,70
9276394020,9467126186,11
9276394028,9467126186,4
9284457607,9977495340,48
9312986086,9312986087,75
9318175924,9318175925,17
9318188793,9318188795,12
9322267744,9322267748,65
9322267744,9322267745,85
9322267748,9993153213,93
9356765676,9723560700,19
9356765676,9356765677,18
9356765677,9723560700,19
9411457180,9517344398,60
9444426527,9444426531,15
9444426531,9444426534,26
9444426531,9444426534,36
9456750191,9631155185,22
9598089516,12059955419,19
9598089516,9774797303,114
9598089516,12209960092,65
9655609886,9655609888,40
9655609886,12101364984,64
9655609887,12101364984,27
9655609888,9655609889,90
9737464698,9969976008,8
9737464698,9969975999,8
9737464698,9969976000,31
9749215323,9749215324,6
9762385114,11339166812,156
9762385114,12693106629,109
9765510260,12117201134,109
9767757191,9767757205,22
9767757191,9767757201,13
9767757191,9767757202,26
9767757199,9767757201,25
9767757199,9767757200,12
9767757200,9767757203,7
9767757201,9767757202,26
9767757203,9767757205,10
9774797303,11196187762,5
9774797303,9782407331,254
9782407331,11027586870,23
9782407332,11027586866,28
9782407332,11027586870,57
9805977117,9805977118,28
9805977118,9805977120,11
9805977119,9805977120,41
9917802298,10919459157,335
9917802298,9917802299,104
9917802299,10896553470,162
9917802299,10880318099,44
9917812736,10716066899,21
9917812736,10919459158,233
9937603803,9937603804,233
9942448568,9942912759,56
9943021798,10132688656,210
9969975987,9969975988,10
9969975987,9969975998,32
9969975987,9969976014,11
9969975988,9969975999,9
9969975988,9969975998,32
9969975999,9969976000,31
9969976007,9969976013,11
9969976007,9969976008,9
9969976013,9969976014,8
9969976013,9969976017,31
9969976014,9969976017,31
9977495339,9977495340,91
9986483123,9986483124,6
9986483123,9986483125,39
9986483125,11443281228,73
10018046953,10018046984,17
10018046953,10018046966,5
10018046959,10018046966,47
10018046959,10018046960,8
10018046960,10018046985,18
10018046971,10018046985,22
